 ----------------------header-------------------------- 2018-08-08 10:14:48,796 [1] INFO  loginfo - 文件接收工具启动
2018-08-08 10:15:37,350 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,410 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,470 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,530 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,580 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,640 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,700 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,750 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,810 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,860 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,920 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,980 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,030 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,090 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,140 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,200 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,250 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,310 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,370 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,430 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,480 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,540 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,590 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,650 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,710 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,760 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,820 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,880 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:38,940 [8] INFO  loginfo - 收到数据文件
